,@diffgr:id,@msdata:rowOrder,NomeEstacao,CodEstacao,Bacia,SubBacia,Operadora,Responsavel,Municipio-UF,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEstacao
99,Table100,99,UHE ITÁ CAÇADOR PLU,02650035,7,72,00804 - CONS.ITÁ - Consórcio UHE Itá,00804 - CONS.ITÁ - Consórcio UHE Itá,CAÇADOR-SC,-26.81920,-50.98560,960.00,0,,Setor Elétrico,Ativo
100,Table101,100,COOPERATIVA TRITÍCOLA SANANDUVA,02751063,7,72,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANANDUVA-RS,-27.95890,-51.79560,0.00,0,,RHN,Ativo
101,Table102,101,PARQUE DE EVENTOS PINHAL DA SERRA,02751066,7,70,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,PINHAL DA SERRA-RS,-27.87920,-51.17690,0.00,0,,RHN,Ativo
102,Table103,102,UHE FOZ DO CHAPECÓ NONOAI,02752032,7,73,00442 - FOZ DO CHAPECÓ - Foz do Chapecó Energia S.A,00442 - FOZ DO CHAPECÓ - Foz do Chapecó Energia S.A,NONOAI-RS,-27.33250,-52.78720,594.00,0,,Setor Elétrico,Ativo
103,Table104,103,UHE ITÁ ERECHIM PLU,02752035,7,73,00804 - CONS.ITÁ - Consórcio UHE Itá,00804 - CONS.ITÁ - Consórcio UHE Itá,ERECHIM-RS,-27.65750,-52.32030,767.00,0,,Setor Elétrico,Ativo
104,Table105,104,COOPAC CONSTANTINA,02752060,7,74,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CONSTANTINA-RS,-27.72530,-52.97810,0.00,0,,RHN,Ativo
105,Table106,105,AGROP. PAPAGAIO CHARÕA SARANDI,02752061,7,74,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SARANDI-RS,-27.92530,-52.82000,0.00,0,,RHN,Ativo
106,Table107,106,PREFEITURA BARRA DO RIO AZUL,02752062,7,73,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,BARRA DO RIO AZUL-RS,-27.41000,-52.41560,0.00,0,,RHN,Ativo
107,Table108,107,UHE FOZ DO CHAPECÓ CAIBI,02753029,7,74,00442 - FOZ DO CHAPECÓ - Foz do Chapecó Energia S.A,00442 - FOZ DO CHAPECÓ - Foz do Chapecó Energia S.A,CAIBI-SC,-27.07470,-53.23920,369.00,0,,Setor Elétrico,Ativo
108,Table109,108,PREFEITURA CERRO GRANDE,02753053,7,74,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CERRO GRANDE-RS,-27.61030,-53.16670,0.00,0,,RHN,Ativo
109,Table110,109,POUSADA APARADOS DA SERRA S.J. AUSENTES,02849066,7,70,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO JOSÉ DOS AUSENTES-RS,-28.60640,-49.82060,0.00,0,,RHN,Ativo
110,Table111,110,BRIGADA MILITAR BOM JESUS,02850048,8,86,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,BOM JESUS-RS,-28.67170,-50.43360,0.00,0,,RHN,Ativo
111,Table112,111,UHE MACHADINHO LAGOA VERMELHA,02851061,7,72,00808 - CONS.MACHADINHO - Consórcio UHE Machadinho,00808 - CONS.MACHADINHO - Consórcio UHE Machadinho,LAGOA VERMELHA-RS,-28.22220,-51.51250,805.00,0,,Setor Elétrico,Ativo
112,Table113,112,SERAFINA CORRÊA,02851073,8,86,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SERAFINA CORRÊA-RS,-28.70810,-51.94610,535.00,0,,RHN,Ativo
113,Table114,113,PARQUE DE RODEIOS ESMERALDA,02851079,7,70,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ESMERALDA-RS,-28.06530,-51.17000,0.00,0,,RHN,Ativo
114,Table115,114,CGH SÃO DOMINGOS DO PRATA BARRAMENTO,02851080,8,86,01187 - PRATA - Usina São Domingos do Prata Ltda.,01187 - PRATA - Usina São Domingos do Prata Ltda.,VISTA ALEGRE DO PRATA-RS,-28.80920,-51.73640,411.00,0,,Setor Elétrico,Ativo
115,Table116,115,AULER,02852004,8,86,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SOLEDADE-RS,-28.80390,-52.38170,700.00,0,,RHN,Ativo
116,Table117,116,UHE PASSO FUNDO PLU,02852057,7,73,00112 - ENGIE - Engie Brasil Energia S.A.,00112 - ENGIE - Engie Brasil Energia S.A.,PASSO FUNDO-RS,-28.22670,-52.40330,684.00,0,,Setor Elétrico,Ativo
117,Table118,117,AEROCLUBE CARAZINHO,02852074,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CARAZINHO-RS,-28.32250,-52.81640,0.00,0,,RHN,Ativo
118,Table119,118,POLO UAB TAPEJARA,02852075,7,72,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,TAPEJARA-RS,-28.08920,-52.00610,0.00,0,,RHN,Ativo
119,Table120,119,INSTITUTO FEDERAL PANAMBI,02853052,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,PANAMBI-RS,-28.28170,-53.51580,0.00,0,,RHN,Ativo
120,Table121,120,FAZENDA ROOS SANTA BÁRBARA DO SUL,02853053,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTA BARBARA DO SUL-RS,-28.18330,-53.22420,0.00,0,,RHN,Ativo
121,Table122,121,CGH IGREJINHA BARRAMENTO,02853054,7,75,01186 - CADEADO - Boa Vista do Cadeado Energia Ltda.,01186 - CADEADO - Boa Vista do Cadeado Energia Ltda.,BOA VISTA DO CADEADO-RS,-28.79530,-53.97140,0.00,0,,Setor Elétrico,Ativo
122,Table123,122,CGH FORMIGUEIRO BARRAMENTO,02853055,7,75,01188 - FORMIGUEIRO - Formigueiro Geração E Comercio De Energia Elé...,01188 - FORMIGUEIRO - Formigueiro Geração E Comercio De Energia Elé...,BOA VISTA DO CADEADO-RS,-28.53690,-53.86030,0.00,0,,Setor Elétrico,Ativo
123,Table124,123,ESCOLA CAPÃO DO CIPÓ,02854031,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CAPÃO DO CIPÓ-RS,-28.94170,-54.55780,0.00,0,,RHN,Ativo
124,Table125,124,COOPATRIGO BOSSOROCA,02854032,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,BOSSOROCA-RS,-28.73250,-54.91170,0.00,0,,RHN,Ativo
125,Table126,125,SANTA TECLA TUPANCIRETÃ,02854036,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,TUPANCIRETA-RS,-28.90030,-54.15890,0.00,0,,RHN,Ativo
126,Table127,126,CRAS GARRUCHOS,02855017,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,GARIBALDI-RS,-28.19250,-55.63780,0.00,0,,RHN,Ativo
127,Table128,127,BRIGADA MILITAR STO. ANTÔNIO MISSÕES,02855018,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTO ANTÔNIO DAS MISSÕES-RS,-28.51280,-55.22860,0.00,0,,RHN,Ativo
128,Table129,128,AEROPORTO TORRES,02949025,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,TORRES-RS,-29.41420,-49.80470,0.00,0,,RHN,Ativo
129,Table130,129,PREFEITURA MORRINHOS DO SUL,02949027,8,84,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,MORRINHOS DO SUL-RS,-29.36860,-49.93310,0.00,0,,RHN,Ativo
130,Table131,130,BARRAGEM DO RIO LEÃO,02949029,8,84,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,JACINTO MACHADO-SC,-29.09220,-49.88080,0.00,0,,RHN,Ativo
131,Table132,131,CÂNION FORTALEZA CAMBARÁ DO SUL,02949030,8,84,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CAMBARÁ DO SUL-RS,-29.08420,-49.99860,0.00,0,,RHN,Ativo
132,Table133,132,MORRO DO FORNO MORRINHOS DO SUL,02949031,8,84,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,MORRINHOS DO SUL-RS,-29.31670,-49.98250,0.00,0,,RHN,Ativo
133,Table134,133,CAPÃO DOS COXOS,02950045,8,87,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,SÃO FRANCISCO DE PAULA-RS,-29.40830,-50.58420,890.00,0,,RHN,Ativo
134,Table135,134,BRIGADA MILITAR STO. ANTÔNIO DA PATRULHA,02950103,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTO ANTÔNIO DA PATRULHA-RS,-29.82640,-50.51810,0.00,0,,RHN,Ativo
135,Table136,135,AEROPORTO CAPÁO DA CANOA,02950104,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CAPÃO DA CANOA-RS,-29.76610,-50.03830,0.00,0,,RHN,Ativo
136,Table137,136,ETA CORSAN OSÓRIO,02950106,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,OSÓRIO-RS,-29.88890,-50.25810,0.00,0,,RHN,Ativo
137,Table138,137,BOA ESPERANÇA ROLANTE,02950107,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ROLANTE-RS,-29.55860,-50.50250,0.00,0,,RHN,Ativo
138,Table139,138,FAZENDA TAIPAS - S.F. DE PAULA,02950108,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO FRANCISCO DE PAULA-RS,-29.46860,-50.45190,0.00,0,,RHN,Ativo
139,Table140,139,PQ. APARADOS DA SERRA CAMBARÁ DO SUL,02950109,8,86,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CAMBARÁ DO SUL-RS,-29.15860,-50.07890,0.00,0,,RHN,Ativo
140,Table141,140,PROP. BARRA DO OURO,02950110,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,MAQUINÉ-RS,-29.56810,-50.28500,0.00,0,,RHN,Ativo
141,Table142,141,RINCÃO DOS KROEFF S.F. DE PAULA,02950111,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO FRANCISCO DE PAULA-RS,-29.48640,-50.35360,0.00,0,,RHN,Ativo
142,Table143,142,MORRO REUTER,02951142,8,87,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,MORRO REUTER-RS,-29.52890,-51.03690,492.00,0,,RHN,Ativo
143,Table144,143,ASCLA SANTA CLARA CARLOS BARBOSA,02951144,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CARLOS BARBOSA-RS,-29.31500,-51.48830,0.00,0,,RHN,Ativo
144,Table145,144,CLUBE BARROS CASSAL,02952060,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,BARROS CASSAL-RS,-29.09610,-52.58860,0.00,0,,RHN,Ativo
145,Table146,145,IGREJA HERVEIRAS,02952061,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,HERVEIRAS-RS,-29.45360,-52.64860,0.00,0,,RHN,Ativo
146,Table147,146,FAZ. SÃO JOSÉ LINHA CARVALHO,02952065,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SINIMBU-RS,-29.38220,-52.71580,0.00,0,,RHN,Ativo
147,Table148,147,LINHA ALMEIDA,02952066,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SINIMBU-RS,-29.37000,-52.50720,0.00,0,,RHN,Ativo
148,Table149,148,PROPRIEDADE NOVO CABRAIS,02953068,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,NOVO CABRAIS-RS,-29.75580,-53.05500,0.00,0,,RHN,Ativo
149,Table150,149,SECR. AGRI. SÃO MARTINHO,02953071,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO MARTINHO DA SERRA-RS,-29.53670,-53.85390,0.00,0,,RHN,Ativo
150,Table151,150,RINCÃO DO HERVAL CERRO BRANCO,02953073,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CERRO BRANCO-RS,-29.62920,-53.02890,0.00,0,,RHN,Ativo
151,Table152,151,LINHA POMERANOS AGUDO,02953074,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,AGUDO-RS,-29.58440,-53.14920,0.00,0,,RHN,Ativo
152,Table153,152,CEREAIS CENTRO SUL TUPANCIRETÃ,02953075,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,TUPANCIRETA-RS,-29.15030,-53.77860,0.00,0,,RHN,Ativo
153,Table154,153,COXILHA DO PAU FINADO SÃO GABRIEL,02954040,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO GABRIEL-RS,-29.95110,-54.33170,0.00,0,,RHN,Ativo
154,Table155,154,SECR. AGR. M. AMB. DILERMANO GUIAR,02954041,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,DILERMANDO DE AGUIAR-RS,-29.70750,-54.20560,0.00,0,,RHN,Ativo
155,Table156,155,FAZENDA SANTA TEREZA S.F. DE ASSIS,02954044,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO FRANCISCO DE ASSIS-RS,-29.32780,-54.94750,0.00,0,,RHN,Ativo
156,Table157,156,AGRP. SANTO ANTÔNIO JARI,02954045,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,JARÍ-RS,-29.22580,-54.19250,0.00,0,,RHN,Ativo
157,Table158,157,COOPERATIVA AGROSOLO UNISTALDA,02955022,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,UNISTALDA-RS,-29.04610,-55.15610,0.00,0,,RHN,Ativo
158,Table159,158,ESCOLATÉCNICA ENCRUZILHADA MAÇAMBARÁ,02955023,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,MAÇAMBARA-RS,-29.00580,-55.50890,0.00,0,,RHN,Ativo
159,Table160,159,FAZENDA CORDILHEIRA S.F. DE ASSIS,02955024,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO FRANCISCO DE ASSIS-RS,-29.42640,-55.15830,0.00,0,,RHN,Ativo
160,Table161,160,CÂMARA DE VEREADORES MAÇAMBARÁ,02956011,7,75,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,MAÇAMBARA-RS,-29.14780,-56.06500,0.00,0,,RHN,Ativo
161,Table162,161,SANCHURI (ESCOLA) URUGUAIANA,02956012,7,77,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,URUGUAIANA-RS,-29.54310,-56.81220,0.00,0,,RHN,Ativo
162,Table163,162,AGROP. CERRO DO COQUEIRO URUGUAIANA,02956013,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,URUGUAIANA-RS,-29.77860,-56.52060,0.00,0,,RHN,Ativo
163,Table164,163,ESTÂNIA FORTUNATOURUGUAIANA,02956014,7,77,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,URUGUAIANA-RS,-29.87440,-56.79750,0.00,0,,RHN,Ativo
164,Table165,164,FAZENDA SÃO LEONTINO ALEGRETE,02956016,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ALEGRETE-RS,-29.75920,-56.14860,0.00,0,,RHN,Ativo
165,Table166,165,ETA VIAMÃO,03050011,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,VIAMÃO-RS,-30.09580,-50.98250,0.00,0,,RHN,Ativo
166,Table167,166,FAZENDA CAVALHADA PALMARES,03050014,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,MOSTARDAS-RS,-30.50110,-50.57750,0.00,0,,RHN,Ativo
167,Table168,167,ESCOLA MARIO QUINTANA MOSTADAS,03050015,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,MOSTARDAS-RS,-30.69440,-50.56860,0.00,0,,RHN,Ativo
168,Table169,168,ESTACIONAMENETO PREFEITURA SERTÃO SANTANA,03051071,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SERTÃO SANTANA-RS,-30.46080,-51.60310,0.00,0,,RHN,Ativo
169,Table170,169,PREFEITURA MARIANA PIMENTEL,03051072,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,MARIANA PIMENTEL-RS,-30.35420,-51.58440,0.00,0,,RHN,Ativo
170,Table171,170,PROPRIEDADE BARÃO DO TRIUNFO,03051074,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,BARÃO DO TRIUNFO-RS,-30.50530,-51.90030,0.00,0,,RHN,Ativo
171,Table172,171,COTRIBÁ PANTANO GRANDE,03052025,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,PANTANO GRANDE-RS,-30.20420,-52.37030,0.00,0,,RHN,Ativo
172,Table173,172,CHECHE DOM FELICIANO,03052026,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,DOM FELICIANO-RS,-30.70170,-52.11220,0.00,0,,RHN,Ativo
173,Table174,173,COTRISEL VILA NOVA DO SUL,03053032,8,85,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,VILA NOVA DO SUL-RS,-30.33530,-53.89250,0.00,0,,RHN,Ativo
174,Table175,174,MARCO DAS ÁGUAS LAVRAS DO SUL,03054028,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,LAVRAS DO SUL-RS,-30.74780,-54.13750,0.00,0,,RHN,Ativo
175,Table176,175,AZEVEDO SODRÉ SÃO GABRIEL,03054029,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO GABRIEL-RS,-30.09720,-54.64390,0.00,0,,RHN,Ativo
176,Table177,176,FAZENDA SÃO GABRIEL,03054030,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO GABRIEL-RS,-30.48110,-54.55330,0.00,0,,RHN,Ativo
177,Table178,177,TIARAJU SÃO GABRIEL,03054031,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO GABRIEL-RS,-30.24470,-54.36970,0.00,0,,RHN,Ativo
178,Table179,178,USINA EÓLICA CERRO CHATO,03055016,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTANA DO LIVRAMENTO-RS,-30.79190,-55.66170,0.00,0,,RHN,Ativo
179,Table180,179,ESTÂNCIA SARANDI S. LIVRAMENTO,03055017,7,77,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTANA DO LIVRAMENTO-RS,-30.66500,-55.95310,0.00,0,,RHN,Ativo
180,Table181,180,CABECEIRA SAICÃ ROSÁRIO DO SUL,03055018,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ROSÁRIO DO SUL-RS,-30.22690,-55.15530,0.00,0,,RHN,Ativo
181,Table182,181,CERRO DO COMBATE S. LIVRAMENTO,03055019,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTANA DO LIVRAMENTO-RS,-30.54690,-55.31970,0.00,0,,RHN,Ativo
182,Table183,182,ESTÂNCIA SANTA HILMA S. LIVRAMENTO,03055021,7,77,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTANA DO LIVRAMENTO-RS,-30.94530,-55.66640,0.00,0,,RHN,Ativo
183,Table184,183,ESTÂNCIA CATY QUARAÍ,03056029,7,77,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,QUARAÍ-RS,-30.42470,-56.02060,0.00,0,,RHN,Ativo
184,Table185,184,GRANJA SANTA LUÍZA QUARAÍ,03056030,7,77,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,QUARAÍ-RS,-30.10280,-56.11830,0.00,0,,RHN,Ativo
185,Table186,185,CTG ESTÂNCIA REAL DE BOJURU,03151074,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO JOSÉ DO NORTE-RS,-31.65500,-51.43750,0.00,0,,RHN,Ativo
186,Table187,186,PQ. DE MÁQUINAS ARROIO DO PADRE,03152046,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ARROIO DO PADRE-RS,-31.44580,-52.42060,0.00,0,,RHN,Ativo
187,Table188,187,SECRETARIA AGRIC. MORRO REDONDO,03152047,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,MORRO REDONDO-RS,-31.60690,-52.62640,0.00,0,,RHN,Ativo
188,Table189,188,ESTÂNCIA DA GRAÇA PELOTAS,03152051,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,PELOTAS-RS,-31.62580,-52.23000,0.00,0,,RHN,Ativo
189,Table190,189,SÃO LOURENÇO DO SUL - COOPAR,03152052,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SÃO LOURENÇO DO SUL-RS,-31.25970,-52.20360,0.00,0,,RHN,Ativo
190,Table191,190,CPRM PEDRAS ALTAS,03153031,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,PEDRAS ALTAS-RS,-31.73360,-53.58860,0.00,0,,RHN,Ativo
191,Table192,191,CORSANPINHEIRO MACHADO,03153033,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,PINHEIRO MACHADO-RS,-31.57780,-53.37720,0.00,0,,RHN,Ativo
192,Table193,192,PIRATINI BRIGADA MILITAR,03153034,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,PIRATINI-RS,-31.43860,-53.09830,0.00,0,,RHN,Ativo
193,Table194,193,USINA TERMOELÉTRICA PIRATINI,03153035,8,87,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,PIRATINI-RS,-31.24190,-53.18080,0.00,0,,RHN,Ativo
194,Table195,194,ADUANA ACEGUÁ,03154011,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ACEGUÁ-RS,-31.86610,-54.16720,0.00,0,,RHN,Ativo
195,Table196,195,AEROPORTO BAGÉ,03154012,7,79,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,BAGÉ-RS,-31.38890,-54.11310,0.00,0,,RHN,Ativo
196,Table197,196,BENTO RENGO DOM PEDRITO,03154013,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,DOM PEDRITO-RS,-31.27000,-54.53110,0.00,0,,RHN,Ativo
197,Table198,197,JOSÉ OTÍVIO BAGÉ,03154014,7,79,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,BAGÉ-RS,-31.17920,-54.15690,0.00,0,,RHN,Ativo
198,Table199,198,PASSO SÃO LUIS BAGÉ,03154015,7,79,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,BAGÉ-RS,-31.51190,-54.51140,0.00,0,,RHN,Ativo
199,Table200,199,TORQUATO SEVERO DOM PEDRITO,03154016,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,DOM PEDRITO-RS,-31.02220,-54.18470,0.00,0,,RHN,Ativo
200,Table201,200,VILA SERRILHADA DOM PEDRITO,03154017,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,DOM PEDRITO-RS,-31.43780,-54.71220,0.00,0,,RHN,Ativo
201,Table202,201,MARCO ITAQUATIÁ S. LIVRAMENTO,03155004,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTANA DO LIVRAMENTO-RS,-31.00500,-55.34080,0.00,0,,RHN,Ativo
202,Table203,202,AGROPECUÁRIA POZZOBON S. LIVRAMENTO,03155005,7,76,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTANA DO LIVRAMENTO-RS,-31.23970,-55.09440,0.00,0,,RHN,Ativo
203,Table204,203,BARRAGEM DO CHASQUEIRO ARROIO GRANDE,03253029,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,ARROIO GRANDE-RS,-32.16190,-53.00780,0.00,0,,RHN,Ativo
204,Table205,204,CORSAN HERVAL,03253030,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,HERVAL-RS,-32.02890,-53.39780,0.00,0,,RHN,Ativo
205,Table206,205,PASSO DO CENTURIÃO HERVAL,03253031,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,HERVAL-RS,-32.11940,-53.73500,0.00,0,,RHN,Ativo
206,Table207,206,AGRORIZA S. VITÓRIA PALMAR,03353020,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,SANTA VITÓRIA DO PALMAR-RS,-33.23810,-53.06190,0.00,0,,RHN,Ativo
207,Table208,207,RECEITA FEDERAL CHUÍ,03353021,8,88,00266 - SEMA-RS - SEMA-RS,00266 - SEMA-RS - SEMA-RS,CHUÍ-RS,-33.67720,-53.44610,0.00,0,,RHN,Ativo
208,Table209,208,TAMISHIYACU,10075000,1,10,00906 - SENAMHI-PERU - SENAMHI-PERU,00906 - SENAMHI-PERU - SENAMHI-PERU,PERU-PU,-4.00360,-73.16110,105.00,10001000,RIO SOLIMÕES/AMAZONAS,RHN,Ativo
209,Table210,209,MAZAN,10086700,1,10,00906 - SENAMHI-PERU - SENAMHI-PERU,00906 - SENAMHI-PERU - SENAMHI-PERU,PERU-PU,-3.48810,-73.08190,0.00,10000090,RIO NAPO,RHN,Ativo
210,Table211,210,TABATINGA,10100000,1,10,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,TABATINGA-AM,-4.23470,-69.94470,78.00,10001000,RIO SOLIMÕES/AMAZONAS,CotaOnline,Ativo
211,Table212,211,TABATINGA,10100000,1,10,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agência Nacional de Águas,TABATINGA-AM,-4.23470,-69.94470,78.00,10001000,RIO SOLIMÕES/AMAZONAS,RHN,Ativo
