datahora,Qobs,Qsim
2019-11-05 00:00:00+00:00,32.963,17.735
2019-11-05 06:00:00+00:00,32.605,17.854
2019-11-05 12:00:00+00:00,32.367,18.110
2019-11-05 18:00:00+00:00,32.667,18.313
2019-11-06 00:00:00+00:00,33.828,18.389
2019-11-06 06:00:00+00:00,35.142,18.431
2019-11-06 12:00:00+00:00,36.140,18.378
2019-11-06 18:00:00+00:00,36.228,18.261
2019-11-07 00:00:00+00:00,36.465,18.104
2019-11-07 06:00:00+00:00,36.580,17.922
2019-11-07 12:00:00+00:00,36.482,17.793
2019-11-07 18:00:00+00:00,36.163,17.623
2019-11-08 00:00:00+00:00,36.167,17.732
2019-11-08 06:00:00+00:00,36.213,17.725
2019-11-08 12:00:00+00:00,34.843,17.613
2019-11-08 18:00:00+00:00,34.065,17.460
2019-11-09 00:00:00+00:00,34.098,17.278
2019-11-09 06:00:00+00:00,34.030,17.081
2019-11-09 12:00:00+00:00,33.878,16.873
2019-11-09 18:00:00+00:00,33.718,16.660
2019-11-10 00:00:00+00:00,33.295,16.443
2019-11-10 06:00:00+00:00,32.932,16.861
2019-11-10 12:00:00+00:00,36.587,18.805
2019-11-10 18:00:00+00:00,34.783,19.958
2019-11-11 00:00:00+00:00,33.987,20.883
2019-11-11 06:00:00+00:00,34.397,21.433
2019-11-11 12:00:00+00:00,37.642,21.776
2019-11-11 18:00:00+00:00,44.598,22.219
2019-11-12 00:00:00+00:00,52.620,22.504
2019-11-12 06:00:00+00:00,57.615,22.713
2019-11-12 12:00:00+00:00,58.193,22.828
2019-11-12 18:00:00+00:00,56.730,22.832
2019-11-13 00:00:00+00:00,54.802,22.799
2019-11-13 06:00:00+00:00,52.762,22.700
2019-11-13 12:00:00+00:00,51.268,22.520
2019-11-13 18:00:00+00:00,50.328,22.312
2019-11-14 00:00:00+00:00,49.673,22.074
2019-11-14 06:00:00+00:00,49.740,22.542
2019-11-14 12:00:00+00:00,49.358,23.064
2019-11-14 18:00:00+00:00,48.697,23.323
2019-11-15 00:00:00+00:00,48.408,24.274
2019-11-15 06:00:00+00:00,48.392,24.795
2019-11-15 12:00:00+00:00,48.413,24.977
2019-11-15 18:00:00+00:00,47.642,24.994
2019-11-16 00:00:00+00:00,48.153,24.907
2019-11-16 06:00:00+00:00,48.933,24.747
2019-11-16 12:00:00+00:00,49.218,24.533
2019-11-16 18:00:00+00:00,48.785,24.278
2019-11-17 00:00:00+00:00,47.847,23.992
2019-11-17 06:00:00+00:00,46.443,23.680
2019-11-17 12:00:00+00:00,45.353,23.350
2019-11-17 18:00:00+00:00,43.592,23.004
2019-11-18 00:00:00+00:00,41.882,22.648
2019-11-18 06:00:00+00:00,40.217,22.283
2019-11-18 12:00:00+00:00,38.918,21.912
2019-11-18 18:00:00+00:00,37.757,21.537
2019-11-19 00:00:00+00:00,37.115,21.161
2019-11-19 06:00:00+00:00,36.242,20.784
2019-11-19 12:00:00+00:00,35.472,20.407
2019-11-19 18:00:00+00:00,34.997,20.033
2019-11-20 00:00:00+00:00,34.648,19.661
2019-11-20 06:00:00+00:00,33.780,19.293
2019-11-20 12:00:00+00:00,32.937,18.934
2019-11-20 18:00:00+00:00,32.197,18.578
