65060001,2552023
SAO MATEUS DO SUL,RIO IGUACU
8628139,-50.38172,-25.8824
datahora,q_m3s,qc1_m3s
1973-03-15T10:00:00+00:00,89.00,89.00
1973-03-16T10:00:00+00:00,84.04,84.04
1973-03-17T10:00:00+00:00,79.08,79.08
1973-03-18T10:00:00+00:00,69.44,69.44
1973-03-19T10:00:00+00:00,64.22,64.22
1973-03-20T10:00:00+00:00,62.48,62.48
1973-03-21T10:00:00+00:00,61.32,61.32
1973-03-22T10:00:00+00:00,62.48,62.48
1973-03-23T10:00:00+00:00,64.22,64.22
1973-03-24T10:00:00+00:00,67.70,67.70
1973-03-25T10:00:00+00:00,84.04,84.04
1973-03-26T10:00:00+00:00,100.45,100.45
1973-03-27T10:00:00+00:00,103.10,103.10
1973-03-28T10:00:00+00:00,106.60,106.60
1973-03-29T10:00:00+00:00,104.50,104.50
1973-03-30T10:00:00+00:00,105.20,105.20
1973-03-31T10:00:00+00:00,110.10,110.10
1973-04-01T10:00:00+00:00,113.60,113.60
1973-04-02T10:00:00+00:00,115.00,115.00
1973-04-03T10:00:00+00:00,115.70,115.70
1973-04-04T10:00:00+00:00,115.00,115.00
1973-04-05T10:00:00+00:00,105.90,105.90
1973-04-06T10:00:00+00:00,98.25,98.25
1973-04-07T10:00:00+00:00,89.65,89.65
1973-04-08T10:00:00+00:00,83.42,83.42
1973-04-09T10:00:00+00:00,80.32,80.32
1973-04-10T10:00:00+00:00,75.40,75.40
1973-04-11T10:00:00+00:00,68.28,68.28
1973-04-12T10:00:00+00:00,63.64,63.64
1973-04-13T10:00:00+00:00,61.90,61.90
1973-04-14T10:00:00+00:00,61.32,61.32
1973-04-15T10:00:00+00:00,60.16,60.16
1973-04-16T10:00:00+00:00,60.16,60.16
1973-04-17T10:00:00+00:00,60.16,60.16
1973-04-18T10:00:00+00:00,68.28,68.28
1973-04-19T10:00:00+00:00,103.10,103.10
1973-04-20T10:00:00+00:00,132.40,132.40
1973-04-21T10:00:00+00:00,159.30,159.30
1973-04-22T10:00:00+00:00,173.20,173.20
1973-04-23T10:00:00+00:00,179.80,179.80
1973-04-24T10:00:00+00:00,175.60,175.60
1973-04-25T10:00:00+00:00,166.80,166.80
1973-04-26T10:00:00+00:00,157.50,157.50
1973-04-27T10:00:00+00:00,133.20,133.20
1973-04-28T10:00:00+00:00,118.50,118.50
1973-04-29T10:00:00+00:00,107.30,107.30
1973-04-30T10:00:00+00:00,97.70,97.70
1973-05-01T10:00:00+00:00,87.76,87.76
1973-05-02T10:00:00+00:00,86.52,86.52
1973-05-03T10:00:00+00:00,102.40,102.40
1973-05-04T10:00:00+00:00,111.50,111.50
1973-05-05T10:00:00+00:00,110.10,110.10
1973-05-06T10:00:00+00:00,102.40,102.40
1973-05-07T10:00:00+00:00,96.60,96.60
1973-05-08T10:00:00+00:00,93.55,93.55
1973-05-09T10:00:00+00:00,89.65,89.65
1973-05-10T10:00:00+00:00,86.52,86.52
1973-05-11T10:00:00+00:00,85.28,85.28
1973-05-12T10:00:00+00:00,84.66,84.66
1973-05-13T10:00:00+00:00,87.76,87.76
1973-05-14T10:00:00+00:00,88.38,88.38
1973-05-15T10:00:00+00:00,79.08,79.08
1973-05-16T10:00:00+00:00,72.40,72.40
1973-05-17T10:00:00+00:00,68.86,68.86
1973-05-18T10:00:00+00:00,66.54,66.54
1973-05-19T10:00:00+00:00,63.06,63.06
1973-05-20T10:00:00+00:00,59.00,59.00
1973-05-21T10:00:00+00:00,56.72,56.72
1973-05-22T10:00:00+00:00,60.74,60.74
1973-05-23T10:00:00+00:00,74.80,74.80
1973-05-24T10:00:00+00:00,88.38,88.38
1973-05-25T10:00:00+00:00,103.80,103.80
1973-05-26T10:00:00+00:00,118.50,118.50
1973-05-27T10:00:00+00:00,126.80,126.80
1973-05-28T10:00:00+00:00,139.40,139.40
1973-05-29T10:00:00+00:00,147.40,147.40
1973-05-30T10:00:00+00:00,153.00,153.00
1973-05-31T10:00:00+00:00,154.80,154.80
1973-06-01T10:00:00+00:00,145.80,145.80
1973-06-02T10:00:00+00:00,127.60,127.60
1973-06-03T10:00:00+00:00,115.00,115.00
1973-06-04T10:00:00+00:00,83.42,83.42
1973-06-05T10:00:00+00:00,74.80,74.80
1973-06-06T10:00:00+00:00,71.80,71.80
1973-06-07T10:00:00+00:00,67.12,67.12
1973-06-08T10:00:00+00:00,63.64,63.64
1973-06-09T10:00:00+00:00,63.64,63.64
1973-06-10T10:00:00+00:00,67.70,67.70
1973-06-11T10:00:00+00:00,70.02,70.02
1973-06-12T10:00:00+00:00,73.60,73.60
1973-06-13T10:00:00+00:00,74.20,74.20
1973-06-14T10:00:00+00:00,71.20,71.20
1973-06-15T10:00:00+00:00,65.38,65.38
1973-06-16T10:00:00+00:00,59.58,59.58
1973-06-17T10:00:00+00:00,57.29,57.29
1973-06-18T10:00:00+00:00,54.44,54.44
1973-06-19T10:00:00+00:00,55.58,55.58
1973-06-20T10:00:00+00:00,56.72,56.72
1973-06-21T10:00:00+00:00,57.29,57.29
1973-06-22T10:00:00+00:00,57.29,57.29
1973-06-23T10:00:00+00:00,57.29,57.29
1973-06-24T10:00:00+00:00,68.28,68.28
1973-06-25T10:00:00+00:00,82.18,82.18
1973-06-26T10:00:00+00:00,122.00,122.00
1973-06-27T10:00:00+00:00,171.60,171.60
1973-06-28T10:00:00+00:00,205.00,205.00
1973-06-29T10:00:00+00:00,225.60,225.60
1973-06-30T10:00:00+00:00,255.60,255.60
1973-07-01T10:00:00+00:00,293.80,293.80
1973-07-02T10:00:00+00:00,317.00,317.00
1973-07-03T10:00:00+00:00,329.00,329.00
1973-07-04T10:00:00+00:00,341.00,341.00
1973-07-05T10:00:00+00:00,347.00,347.00
1973-07-06T10:00:00+00:00,351.00,351.00
1973-07-07T10:00:00+00:00,353.00,353.00
1973-07-08T10:00:00+00:00,325.00,325.00
1973-07-09T10:00:00+00:00,317.00,317.00
1973-07-10T10:00:00+00:00,306.00,306.00
1973-07-11T10:00:00+00:00,290.60,290.60
1973-07-12T10:00:00+00:00,273.50,273.50
1973-07-13T10:00:00+00:00,258.20,258.20
1973-07-14T10:00:00+00:00,238.80,238.80
1973-07-15T10:00:00+00:00,225.60,225.60
1973-07-16T10:00:00+00:00,204.10,204.10
1973-07-17T10:00:00+00:00,282.60,282.60
1973-07-18T10:00:00+00:00,119.20,119.20
1973-07-19T10:00:00+00:00,96.60,96.60
1973-07-20T10:00:00+00:00,85.90,85.90
1973-07-21T10:00:00+00:00,103.10,103.10
1973-07-22T10:00:00+00:00,145.80,145.80
1973-07-23T10:00:00+00:00,164.40,164.40
1973-07-24T10:00:00+00:00,174.80,174.80
1973-07-25T10:00:00+00:00,185.20,185.20
1973-07-26T10:00:00+00:00,196.00,196.00
1973-07-27T10:00:00+00:00,198.70,198.70
1973-07-28T10:00:00+00:00,206.10,206.10
1973-07-29T10:00:00+00:00,210.50,210.50
1973-07-30T10:00:00+00:00,212.70,212.70
1973-07-31T10:00:00+00:00,206.10,206.10
1973-08-01T10:00:00+00:00,198.70,198.70
1973-08-02T10:00:00+00:00,186.10,186.10
1973-08-03T10:00:00+00:00,181.60,181.60
1973-08-04T10:00:00+00:00,158.40,158.40
1973-08-05T10:00:00+00:00,127.60,127.60
1973-08-06T10:00:00+00:00,101.70,101.70
1973-08-07T10:00:00+00:00,89.00,89.00
1973-08-08T10:00:00+00:00,84.04,84.04
1973-08-09T10:00:00+00:00,82.80,82.80
1973-08-10T10:00:00+00:00,74.20,74.20
1973-08-11T10:00:00+00:00,70.60,70.60
1973-08-12T10:00:00+00:00,67.70,67.70
1973-08-13T10:00:00+00:00,65.96,65.96
1973-08-14T10:00:00+00:00,68.86,68.86
1973-08-15T10:00:00+00:00,74.80,74.80
1973-08-16T10:00:00+00:00,73.60,73.60
1973-08-17T10:00:00+00:00,70.60,70.60
1973-08-18T10:00:00+00:00,66.54,66.54
1973-08-19T10:00:00+00:00,63.06,63.06
1973-08-20T10:00:00+00:00,59.00,59.00
1973-08-21T10:00:00+00:00,56.15,56.15
1973-08-22T10:00:00+00:00,60.74,60.74
1973-08-23T10:00:00+00:00,69.44,69.44
1973-08-24T10:00:00+00:00,71.80,71.80
1973-08-25T10:00:00+00:00,73.00,73.00
1973-08-26T10:00:00+00:00,78.46,78.46
1973-08-27T10:00:00+00:00,120.60,120.60
1973-08-28T10:00:00+00:00,178.00,178.00
1973-08-29T10:00:00+00:00,210.50,210.50
1973-08-30T10:00:00+00:00,238.80,238.80
1973-08-31T10:00:00+00:00,307.80,307.80
1973-09-01T10:00:00+00:00,367.60,367.60
1973-09-02T10:00:00+00:00,398.00,398.00
1973-09-03T10:00:00+00:00,404.60,404.60
1973-09-04T10:00:00+00:00,402.40,402.40
1973-09-05T10:00:00+00:00,395.80,395.80
1973-09-06T10:00:00+00:00,384.80,384.80
1973-09-07T10:00:00+00:00,378.20,378.20
1973-09-08T10:00:00+00:00,369.70,369.70
1973-09-09T10:00:00+00:00,349.00,349.00
1973-09-10T10:00:00+00:00,321.00,321.00
1973-09-11T10:00:00+00:00,298.80,298.80
1973-09-12T10:00:00+00:00,282.60,282.60
1973-09-13T10:00:00+00:00,272.00,272.00
1973-09-14T10:00:00+00:00,272.00,272.00
1973-09-15T10:00:00+00:00,266.00,266.00
1973-09-16T10:00:00+00:00,270.50,270.50
1973-09-17T10:00:00+00:00,278.00,278.00
1973-09-18T10:00:00+00:00,287.40,287.40
1973-09-19T10:00:00+00:00,297.00,297.00
1973-09-20T10:00:00+00:00,311.40,311.40
1973-09-21T10:00:00+00:00,339.00,339.00
1973-09-22T10:00:00+00:00,347.00,347.00
1973-09-23T10:00:00+00:00,353.00,353.00
1973-09-24T10:00:00+00:00,357.10,357.10
1973-09-25T10:00:00+00:00,363.40,363.40
1973-09-26T10:00:00+00:00,376.00,376.00
1973-09-27T10:00:00+00:00,378.20,378.20
1973-09-28T10:00:00+00:00,363.40,363.40
1973-09-29T10:00:00+00:00,359.20,359.20
1973-09-30T10:00:00+00:00,353.00,353.00
1973-10-01T10:00:00+00:00,343.00,343.00
1973-10-02T10:00:00+00:00,333.00,333.00
1973-10-03T10:00:00+00:00,321.00,321.00
1973-10-04T10:00:00+00:00,298.80,298.80
1973-10-05T10:00:00+00:00,282.60,282.60
1973-10-06T10:00:00+00:00,276.50,276.50
1973-10-07T10:00:00+00:00,264.70,264.70
1973-10-08T10:00:00+00:00,249.10,249.10
1973-10-09T10:00:00+00:00,228.00,228.00
1973-10-10T10:00:00+00:00,211.60,211.60
1973-10-11T10:00:00+00:00,197.80,197.80
1973-10-12T10:00:00+00:00,178.00,178.00
1973-10-13T10:00:00+00:00,178.90,178.90
1973-10-14T10:00:00+00:00,175.60,175.60
1973-10-15T10:00:00+00:00,179.80,179.80
1973-10-16T10:00:00+00:00,184.30,184.30
1973-10-17T10:00:00+00:00,188.80,188.80
1973-10-18T10:00:00+00:00,191.50,191.50
1973-10-19T10:00:00+00:00,187.00,187.00
1973-10-20T10:00:00+00:00,179.80,179.80
1973-10-21T10:00:00+00:00,166.00,166.00
1973-10-22T10:00:00+00:00,144.30,144.30
1973-10-23T10:00:00+00:00,130.00,130.00
1973-10-24T10:00:00+00:00,117.80,117.80
1973-10-25T10:00:00+00:00,111.50,111.50
1973-10-26T10:00:00+00:00,108.70,108.70
1973-10-27T10:00:00+00:00,107.30,107.30
1973-10-28T10:00:00+00:00,103.80,103.80
1973-10-29T10:00:00+00:00,98.80,98.80
1973-10-30T10:00:00+00:00,94.85,94.85
1973-10-31T10:00:00+00:00,90.95,90.95
1973-11-01T10:00:00+00:00,97.70,97.70
1973-11-02T10:00:00+00:00,104.50,104.50
1973-11-03T10:00:00+00:00,110.80,110.80
1973-11-04T10:00:00+00:00,120.60,120.60
1973-11-05T10:00:00+00:00,126.00,126.00
1973-11-06T10:00:00+00:00,129.20,129.20
1973-11-07T10:00:00+00:00,129.20,129.20
1973-11-08T10:00:00+00:00,127.60,127.60
1973-11-09T10:00:00+00:00,126.00,126.00
1973-11-10T10:00:00+00:00,121.30,121.30
1973-11-11T10:00:00+00:00,113.60,113.60
1973-11-12T10:00:00+00:00,99.90,99.90
1973-11-13T10:00:00+00:00,94.85,94.85
1973-11-14T10:00:00+00:00,86.52,86.52
1973-11-15T10:00:00+00:00,80.94,80.94
1973-11-16T10:00:00+00:00,74.80,74.80
1973-11-17T10:00:00+00:00,70.60,70.60
1973-11-18T10:00:00+00:00,73.60,73.60
1973-11-19T10:00:00+00:00,83.42,83.42
1973-11-20T10:00:00+00:00,89.00,89.00
1973-11-21T10:00:00+00:00,89.00,89.00
1973-11-22T10:00:00+00:00,88.38,88.38
1973-11-23T10:00:00+00:00,87.14,87.14
1973-11-24T10:00:00+00:00,82.80,82.80
1973-11-25T10:00:00+00:00,77.22,77.22
1973-11-26T10:00:00+00:00,71.80,71.80
1973-11-27T10:00:00+00:00,67.12,67.12
1973-11-28T10:00:00+00:00,63.64,63.64
1973-11-29T10:00:00+00:00,61.32,61.32
1973-11-30T10:00:00+00:00,57.86,57.86
1973-12-01T10:00:00+00:00,53.87,53.87
1973-12-02T10:00:00+00:00,51.65,51.65
1973-12-03T10:00:00+00:00,50.00,50.00
1973-12-04T10:00:00+00:00,47.80,47.80
1973-12-05T10:00:00+00:00,46.64,46.64
1973-12-06T10:00:00+00:00,45.48,45.48
1973-12-07T10:00:00+00:00,48.35,48.35
1973-12-08T10:00:00+00:00,59.58,59.58
1973-12-09T10:00:00+00:00,59.00,59.00
1973-12-10T10:00:00+00:00,57.86,57.86
1973-12-11T10:00:00+00:00,58.43,58.43
1973-12-12T10:00:00+00:00,57.29,57.29
1973-12-13T10:00:00+00:00,52.20,52.20
1973-12-14T10:00:00+00:00,48.90,48.90
1973-12-15T10:00:00+00:00,46.64,46.64
1973-12-16T10:00:00+00:00,46.06,46.06
1973-12-17T10:00:00+00:00,48.35,48.35
1973-12-18T10:00:00+00:00,49.45,49.45
1973-12-19T10:00:00+00:00,44.90,44.90
1973-12-20T10:00:00+00:00,43.16,43.16
1973-12-21T10:00:00+00:00,41.50,41.50
1973-12-22T10:00:00+00:00,38.50,38.50
1973-12-23T10:00:00+00:00,39.50,39.50
1973-12-24T10:00:00+00:00,41.00,41.00
1973-12-25T10:00:00+00:00,41.50,41.50
1973-12-26T10:00:00+00:00,44.90,44.90
1973-12-27T10:00:00+00:00,48.90,48.90
1973-12-28T10:00:00+00:00,43.74,43.74
1973-12-29T10:00:00+00:00,43.74,43.74
1973-12-30T10:00:00+00:00,43.74,43.74
1973-12-31T10:00:00+00:00,45.48,45.48
1974-01-01T10:00:00+00:00,47.80,47.80
1974-01-02T10:00:00+00:00,50.55,50.55
1974-01-03T10:00:00+00:00,52.75,52.75
1974-01-04T10:00:00+00:00,51.65,51.65
1974-01-05T10:00:00+00:00,51.10,51.10
1974-01-06T10:00:00+00:00,50.00,50.00
1974-01-07T10:00:00+00:00,46.06,46.06
1974-01-08T10:00:00+00:00,43.74,43.74
1974-01-09T10:00:00+00:00,43.16,43.16
1974-01-10T10:00:00+00:00,47.80,47.80
1974-01-11T10:00:00+00:00,54.44,54.44
1974-01-12T10:00:00+00:00,68.86,68.86
1974-01-13T10:00:00+00:00,95.50,95.50
1974-01-14T10:00:00+00:00,110.80,110.80
1974-01-15T10:00:00+00:00,102.40,102.40
1974-01-16T10:00:00+00:00,98.80,98.80
1974-01-17T10:00:00+00:00,116.40,116.40
1974-01-18T10:00:00+00:00,142.90,142.90
1974-01-19T10:00:00+00:00,156.60,156.60
1974-01-20T10:00:00+00:00,162.00,162.00
1974-01-21T10:00:00+00:00,162.80,162.80
1974-01-22T10:00:00+00:00,158.40,158.40
1974-01-23T10:00:00+00:00,147.40,147.40
1974-01-24T10:00:00+00:00,142.20,142.20
1974-01-25T10:00:00+00:00,137.20,137.20
1974-01-26T10:00:00+00:00,131.60,131.60
1974-01-27T10:00:00+00:00,123.60,123.60
1974-01-28T10:00:00+00:00,121.30,121.30
1974-01-29T10:00:00+00:00,119.20,119.20
1974-01-30T10:00:00+00:00,108.70,108.70
1974-01-31T10:00:00+00:00,100.45,100.45
1974-02-01T10:00:00+00:00,94.85,94.85
1974-02-02T10:00:00+00:00,87.76,87.76
1974-02-03T10:00:00+00:00,81.56,81.56
1974-02-04T10:00:00+00:00,78.46,78.46
1974-02-05T10:00:00+00:00,75.40,75.40
1974-02-06T10:00:00+00:00,73.60,73.60
1974-02-07T10:00:00+00:00,70.02,70.02
1974-02-08T10:00:00+00:00,68.28,68.28
1974-02-09T10:00:00+00:00,66.54,66.54
1974-02-10T10:00:00+00:00,65.96,65.96
1974-02-11T10:00:00+00:00,65.38,65.38
1974-02-12T10:00:00+00:00,63.64,63.64
1974-02-13T10:00:00+00:00,63.06,63.06
1974-02-14T10:00:00+00:00,61.90,61.90
1974-02-15T10:00:00+00:00,61.32,61.32
1974-02-16T10:00:00+00:00,65.38,65.38
1974-02-17T10:00:00+00:00,67.70,67.70
1974-02-18T10:00:00+00:00,72.40,72.40
1974-02-19T10:00:00+00:00,74.20,74.20
1974-02-20T10:00:00+00:00,77.22,77.22
1974-02-21T10:00:00+00:00,82.80,82.80
1974-02-22T10:00:00+00:00,87.76,87.76
1974-02-23T10:00:00+00:00,84.66,84.66
1974-02-24T10:00:00+00:00,77.22,77.22
1974-02-25T10:00:00+00:00,79.70,79.70
1974-02-26T10:00:00+00:00,87.14,87.14
1974-02-27T10:00:00+00:00,94.20,94.20
1974-02-28T10:00:00+00:00,98.25,98.25
1974-03-01T10:00:00+00:00,99.90,99.90
1974-03-02T10:00:00+00:00,105.90,105.90
1974-03-03T10:00:00+00:00,117.10,117.10
1974-03-04T10:00:00+00:00,134.00,134.00
1974-03-05T10:00:00+00:00,143.60,143.60
1974-03-06T10:00:00+00:00,146.60,146.60
1974-03-07T10:00:00+00:00,149.00,149.00
1974-03-08T10:00:00+00:00,147.40,147.40
1974-03-09T10:00:00+00:00,144.30,144.30
1974-03-10T10:00:00+00:00,141.50,141.50
1974-03-11T10:00:00+00:00,134.80,134.80
1974-03-12T10:00:00+00:00,128.40,128.40
1974-03-13T10:00:00+00:00,126.00,126.00
1974-03-14T10:00:00+00:00,118.50,118.50
1974-03-15T10:00:00+00:00,123.60,123.60
1974-03-16T10:00:00+00:00,117.10,117.10
1974-03-17T10:00:00+00:00,112.90,112.90
1974-03-18T10:00:00+00:00,120.60,120.60
1974-03-19T10:00:00+00:00,130.80,130.80
1974-03-20T10:00:00+00:00,139.40,139.40
1974-03-21T10:00:00+00:00,143.60,143.60
1974-03-22T10:00:00+00:00,147.40,147.40
1974-03-23T10:00:00+00:00,153.00,153.00
1974-03-24T10:00:00+00:00,161.10,161.10
1974-03-25T10:00:00+00:00,174.00,174.00
1974-03-26T10:00:00+00:00,181.60,181.60
1974-03-27T10:00:00+00:00,175.60,175.60
1974-03-28T10:00:00+00:00,163.60,163.60
1974-03-29T10:00:00+00:00,156.60,156.60
1974-03-30T10:00:00+00:00,149.00,149.00
1974-03-31T10:00:00+00:00,142.90,142.90
1974-04-01T10:00:00+00:00,138.70,138.70
1974-04-02T10:00:00+00:00,135.60,135.60
1974-04-03T10:00:00+00:00,134.00,134.00
1974-04-04T10:00:00+00:00,130.80,130.80
1974-04-05T10:00:00+00:00,128.40,128.40
1974-04-06T10:00:00+00:00,125.20,125.20
1974-04-07T10:00:00+00:00,122.00,122.00
1974-04-08T10:00:00+00:00,120.60,120.60
1974-04-09T10:00:00+00:00,114.30,114.30
1974-04-10T10:00:00+00:00,108.70,108.70
1974-04-11T10:00:00+00:00,103.10,103.10
1974-04-12T10:00:00+00:00,99.35,99.35
1974-04-13T10:00:00+00:00,97.15,97.15
1974-04-14T10:00:00+00:00,92.90,92.90
1974-04-15T10:00:00+00:00,85.90,85.90
1974-04-16T10:00:00+00:00,79.08,79.08
1974-04-17T10:00:00+00:00,73.00,73.00
1974-04-18T10:00:00+00:00,67.12,67.12
1974-04-19T10:00:00+00:00,64.22,64.22
1974-04-20T10:00:00+00:00,61.90,61.90
1974-04-21T10:00:00+00:00,59.00,59.00
1974-04-22T10:00:00+00:00,55.01,55.01
1974-04-23T10:00:00+00:00,51.10,51.10
1974-04-24T10:00:00+00:00,49.45,49.45
1974-04-25T10:00:00+00:00,48.35,48.35
1974-04-26T10:00:00+00:00,50.55,50.55
1974-04-27T10:00:00+00:00,51.65,51.65
1974-04-28T10:00:00+00:00,52.20,52.20
1974-04-29T10:00:00+00:00,56.15,56.15
1974-04-30T10:00:00+00:00,59.58,59.58
1974-05-01T10:00:00+00:00,58.43,58.43
1974-05-02T10:00:00+00:00,57.86,57.86
1974-05-03T10:00:00+00:00,55.01,55.01
1974-05-04T10:00:00+00:00,51.10,51.10
1974-05-05T10:00:00+00:00,48.35,48.35
1974-05-06T10:00:00+00:00,45.48,45.48
1974-05-07T10:00:00+00:00,40.50,40.50
1974-05-08T10:00:00+00:00,38.50,38.50
1974-05-09T10:00:00+00:00,36.49,36.49
1974-05-10T10:00:00+00:00,35.47,35.47
1974-05-11T10:00:00+00:00,34.96,34.96
1974-05-12T10:00:00+00:00,34.96,34.96
1974-05-13T10:00:00+00:00,34.45,34.45
1974-05-14T10:00:00+00:00,33.94,33.94
1974-05-15T10:00:00+00:00,32.41,32.41
1974-05-16T10:00:00+00:00,30.43,30.43
1974-05-17T10:00:00+00:00,30.92,30.92
1974-05-18T10:00:00+00:00,32.41,32.41
1974-05-19T10:00:00+00:00,34.45,34.45
1974-05-20T10:00:00+00:00,34.45,34.45
1974-05-21T10:00:00+00:00,35.47,35.47
1974-05-22T10:00:00+00:00,37.50,37.50
1974-05-23T10:00:00+00:00,39.00,39.00
1974-05-24T10:00:00+00:00,40.50,40.50
1974-05-25T10:00:00+00:00,41.00,41.00
1974-05-26T10:00:00+00:00,42.58,42.58
1974-05-27T10:00:00+00:00,43.74,43.74
1974-05-28T10:00:00+00:00,46.06,46.06
1974-05-29T10:00:00+00:00,47.22,47.22
1974-05-30T10:00:00+00:00,44.32,44.32
1974-05-31T10:00:00+00:00,44.32,44.32
1974-06-01T10:00:00+00:00,48.35,48.35
1974-06-02T10:00:00+00:00,50.00,50.00
1974-06-03T10:00:00+00:00,52.20,52.20
1974-06-04T10:00:00+00:00,55.01,55.01
1974-06-05T10:00:00+00:00,56.15,56.15
1974-06-06T10:00:00+00:00,59.00,59.00
1974-06-07T10:00:00+00:00,63.06,63.06
1974-06-08T10:00:00+00:00,69.44,69.44
1974-06-09T10:00:00+00:00,71.80,71.80
1974-06-10T10:00:00+00:00,73.60,73.60
1974-06-11T10:00:00+00:00,74.80,74.80
1974-06-12T10:00:00+00:00,76.00,76.00
1974-06-13T10:00:00+00:00,77.22,77.22
1974-06-14T10:00:00+00:00,76.60,76.60
1974-06-15T10:00:00+00:00,80.32,80.32
1974-06-16T10:00:00+00:00,82.18,82.18
1974-06-17T10:00:00+00:00,85.90,85.90
1974-06-18T10:00:00+00:00,87.76,87.76
1974-06-19T10:00:00+00:00,95.50,95.50
1974-06-20T10:00:00+00:00,105.90,105.90
1974-06-21T10:00:00+00:00,113.60,113.60
1974-06-22T10:00:00+00:00,118.50,118.50
1974-06-23T10:00:00+00:00,119.90,119.90
1974-06-24T10:00:00+00:00,124.40,124.40
1974-06-25T10:00:00+00:00,132.40,132.40
1974-06-26T10:00:00+00:00,137.20,137.20
1974-06-27T10:00:00+00:00,140.10,140.10
1974-06-28T10:00:00+00:00,142.20,142.20
1974-06-29T10:00:00+00:00,136.40,136.40
1974-06-30T10:00:00+00:00,121.30,121.30
1974-07-01T10:00:00+00:00,116.40,116.40
1974-07-02T10:00:00+00:00,110.80,110.80
1974-07-03T10:00:00+00:00,105.90,105.90
1974-07-04T10:00:00+00:00,99.35,99.35
1974-07-05T10:00:00+00:00,94.20,94.20
1974-07-06T10:00:00+00:00,87.76,87.76
1974-07-07T10:00:00+00:00,81.56,81.56
1974-07-08T10:00:00+00:00,76.60,76.60
1974-07-09T10:00:00+00:00,72.40,72.40
1974-07-10T10:00:00+00:00,61.90,61.90
1974-07-11T10:00:00+00:00,51.65,51.65
1974-07-12T10:00:00+00:00,45.48,45.48
1974-07-13T10:00:00+00:00,43.74,43.74
1974-07-14T10:00:00+00:00,42.00,42.00
1974-07-15T10:00:00+00:00,41.50,41.50
1974-07-16T10:00:00+00:00,47.80,47.80
1974-07-17T10:00:00+00:00,53.87,53.87
1974-07-18T10:00:00+00:00,66.54,66.54
1974-07-19T10:00:00+00:00,76.60,76.60
1974-07-20T10:00:00+00:00,84.66,84.66
1974-07-21T10:00:00+00:00,94.85,94.85
1974-07-22T10:00:00+00:00,101.70,101.70
1974-07-23T10:00:00+00:00,117.80,117.80
1974-07-24T10:00:00+00:00,134.80,134.80
1974-07-25T10:00:00+00:00,143.60,143.60
1974-07-26T10:00:00+00:00,141.50,141.50
1974-07-27T10:00:00+00:00,136.40,136.40
1974-07-28T10:00:00+00:00,132.40,132.40
1974-07-29T10:00:00+00:00,125.20,125.20
1974-07-30T10:00:00+00:00,118.50,118.50
1974-07-31T10:00:00+00:00,115.70,115.70
1974-08-01T10:00:00+00:00,111.50,111.50
1974-08-02T10:00:00+00:00,103.80,103.80
1974-08-03T10:00:00+00:00,90.30,90.30
1974-08-04T10:00:00+00:00,73.60,73.60
1974-08-05T10:00:00+00:00,59.00,59.00
1974-08-06T10:00:00+00:00,54.44,54.44
1974-08-07T10:00:00+00:00,51.10,51.10
1974-08-08T10:00:00+00:00,50.00,50.00
1974-08-09T10:00:00+00:00,48.35,48.35
1974-08-10T10:00:00+00:00,44.90,44.90
1974-08-11T10:00:00+00:00,41.50,41.50
1974-08-12T10:00:00+00:00,40.00,40.00
1974-08-13T10:00:00+00:00,39.50,39.50
1974-08-14T10:00:00+00:00,38.50,38.50
1974-08-15T10:00:00+00:00,37.50,37.50
1974-08-16T10:00:00+00:00,36.49,36.49
1974-08-17T10:00:00+00:00,34.96,34.96
1974-08-18T10:00:00+00:00,33.43,33.43
1974-08-19T10:00:00+00:00,32.92,32.92
1974-08-20T10:00:00+00:00,31.41,31.41
1974-08-21T10:00:00+00:00,30.43,30.43
1974-08-22T10:00:00+00:00,28.96,28.96
1974-08-23T10:00:00+00:00,27.49,27.49
1974-08-24T10:00:00+00:00,26.08,26.08
1974-08-25T10:00:00+00:00,26.54,26.54
1974-08-26T10:00:00+00:00,29.45,29.45
1974-08-27T10:00:00+00:00,31.90,31.90
1974-08-28T10:00:00+00:00,34.96,34.96
1974-08-29T10:00:00+00:00,37.50,37.50
1974-08-30T10:00:00+00:00,49.45,49.45
1974-08-31T10:00:00+00:00,64.22,64.22
1974-09-01T10:00:00+00:00,85.90,85.90
1974-09-02T10:00:00+00:00,102.40,102.40
1974-09-03T10:00:00+00:00,108.70,108.70
1974-09-04T10:00:00+00:00,116.40,116.40
1974-09-05T10:00:00+00:00,123.60,123.60
1974-09-06T10:00:00+00:00,130.00,130.00
1974-09-07T10:00:00+00:00,132.40,132.40
1974-09-08T10:00:00+00:00,133.20,133.20
1974-09-09T10:00:00+00:00,127.60,127.60
1974-09-10T10:00:00+00:00,123.60,123.60
1974-09-11T10:00:00+00:00,120.60,120.60
1974-09-12T10:00:00+00:00,118.50,118.50
1974-09-13T10:00:00+00:00,117.10,117.10
1974-09-14T10:00:00+00:00,105.20,105.20
1974-09-15T10:00:00+00:00,85.28,85.28
1974-09-16T10:00:00+00:00,68.86,68.86
1974-09-17T10:00:00+00:00,61.32,61.32
1974-09-18T10:00:00+00:00,59.58,59.58
1974-09-19T10:00:00+00:00,56.15,56.15
1974-09-20T10:00:00+00:00,51.65,51.65
1974-09-21T10:00:00+00:00,47.22,47.22
1974-09-22T10:00:00+00:00,43.16,43.16
